printing solutions in: ./dogs-color/insts/cgshop22/sqrpecn30017.instance.json.solution.json
printing perfs in: ./dogs-color/insts/cgshop22/sqrpecn30017.instance.json.perf.json

CGSHOP Instance: compute neighbors...
computing neighbors (0 / 30017)...
computing neighbors (1000 / 30017)...
computing neighbors (2000 / 30017)...
computing neighbors (3000 / 30017)...
computing neighbors (4000 / 30017)...
computing neighbors (5000 / 30017)...
computing neighbors (6000 / 30017)...
computing neighbors (7000 / 30017)...
computing neighbors (8000 / 30017)...
computing neighbors (9000 / 30017)...
computing neighbors (10000 / 30017)...
computing neighbors (11000 / 30017)...
computing neighbors (12000 / 30017)...
computing neighbors (13000 / 30017)...
computing neighbors (14000 / 30017)...
computing neighbors (15000 / 30017)...
computing neighbors (16000 / 30017)...
computing neighbors (17000 / 30017)...
computing neighbors (18000 / 30017)...
computing neighbors (19000 / 30017)...
computing neighbors (20000 / 30017)...
computing neighbors (21000 / 30017)...
computing neighbors (22000 / 30017)...
computing neighbors (23000 / 30017)...
computing neighbors (24000 / 30017)...
computing neighbors (25000 / 30017)...
computing neighbors (26000 / 30017)...
computing neighbors (27000 / 30017)...
computing neighbors (28000 / 30017)...
computing neighbors (29000 / 30017)...
computing neighbors (30000 / 30017)...
44770      vertices
30017      segments
324        dominations
=======================
greedy clique: 146
greedy found 146 vertices in 0.059 seconds
 time (s)      nb expanded    nb generated   objective      
------------------------------------------------------------
  0.132                                      -146           
  0.134        3.0            238.0          -147           
  0.134        4.0            240.0          -148           
  0.135        5.0            241.0          -149           
  0.135        6.0            463.0          -150           
  0.138        9.0            901.0          -151           
  0.139        11.0           929.0          -152           
  0.140        12.0           940.0          -153           
  0.140        13.0           950.0          -154           
  0.141        14.0           959.0          -155           
  0.142        15.0           967.0          -156           
  0.142        16.0           973.0          -157           
  0.143        17.0           977.0          -158           
  0.143        18.0           980.0          -159           
  0.144        19.0           981.0          -160           
  0.144        20.0           1.2 k          -161           
  0.147        23.0           1.4 k          -162           
  0.147        24.0           1.6 k          -163           
  0.149        26.0           1.6 k          -164           
  0.149        27.0           1.6 k          -165           
  0.150        28.0           1.6 k          -166           
  0.151        29.0           1.6 k          -167           
  0.151        30.0           1.8 k          -168           
  0.153        32.0           1.8 k          -169           
  0.153        33.0           1.8 k          -170           
  0.154        34.0           1.8 k          -171           
  0.154        35.0           1.8 k          -172           
  0.155        36.0           1.8 k          -173           
  0.155        37.0           1.8 k          -174           
  0.156        38.0           1.8 k          -175           
  0.157        39.0           1.9 k          -176           
  0.158        41.0           1.9 k          -177           
  0.159        42.0           2.1 k          -178           
  0.161        45.0           2.2 k          -179           
  0.162        46.0           2.2 k          -180           
  0.162        47.0           2.2 k          -181           
  0.163        48.0           2.3 k          -182           
  0.164        50.0           2.3 k          -183           
  0.165        51.0           2.3 k          -184           
  0.165        52.0           2.3 k          -185           
  0.166        53.0           2.3 k          -186           
  0.166        54.0           2.4 k          -187           
  0.169        57.0           2.6 k          -188           
  0.170        59.0           2.7 k          -189           
  0.172        61.0           2.7 k          -190           
  0.172        62.0           2.8 k          -191           
  0.174        64.0           2.8 k          -192           
  0.174        65.0           2.9 k          -193           
  0.176        67.0           3.0 k          -194           
  0.177        69.0           3.0 k          -195           
  0.178        70.0           3.0 k          -196           
  0.178        71.0           3.0 k          -197           
  0.179        72.0           3.1 k          -198           
  0.180        74.0           3.1 k          -199           
  0.181        75.0           3.1 k          -200           
  0.183        77.0           3.2 k          -201           
  0.188        83.0           3.5 k          -202           
  0.195        92.0           4.0 k          -203           
  0.196        93.0           4.0 k          -204           
  0.196        94.0           4.0 k          -205           
  0.197        95.0           4.0 k          -206           
  0.198        97.0           4.1 k          -207           
  0.202        101.0          4.3 k          -208           
  0.204        104.0          4.4 k          -209           
  0.209        110.0          4.7 k          -210           
  0.213        115.0          5.0 k          -211           
  0.215        117.0          5.0 k          -212           
  0.216        119.0          5.0 k          -213           
  0.217        120.0          5.1 k          -214           
  0.218        122.0          5.1 k          -215           
  0.219        123.0          5.1 k          -216           
  0.219        124.0          5.2 k          -217           
  0.221        126.0          5.2 k          -218           
  0.222        128.0          5.3 k          -219           
  0.227        133.0          5.5 k          -220           
  0.229        136.0          5.6 k          -221           
  0.230        137.0          5.6 k          -222           
  0.230        138.0          5.6 k          -223           
  0.231        139.0          5.7 k          -224           
  0.232        141.0          5.7 k          -225           
  0.233        142.0          5.7 k          -226           
  0.233        143.0          5.7 k          -227           
  0.237        147.0          5.9 k          -228           
  0.240        151.0          6.0 k          -229           
  0.242        154.0          6.1 k          -230           
  0.243        155.0          6.1 k          -231           
  0.243        156.0          6.1 k          -232           
  0.244        157.0          6.1 k          -233           
  0.244        158.0          6.1 k          -234           
  0.245        159.0          6.2 k          -235           
  0.246        161.0          6.2 k          -236           
  0.248        163.0          6.2 k          -237           
  0.249        165.0          6.3 k          -238           
  0.265        183.0          6.7 k          -239           
  0.267        186.0          6.7 k          -240           
  0.280        200.0          7.0 k          -241           
  0.280        201.0          7.0 k          -242           
  0.281        202.0          7.0 k          -243           
  0.282        204.0          7.0 k          -244           
  0.283        205.0          7.0 k          -245           
  0.283        206.0          7.0 k          -246           
  0.290        214.0          7.1 k          -247           
  0.293        218.0          7.2 k          -248           
  0.298        224.0          7.2 k          -249           
  0.300        226.0          7.3 k          -250           
  0.300        227.0          7.3 k          -251           
  0.307        235.0          7.4 k          -252           
  0.309        237.0          7.4 k          -253           
  0.310        239.0          7.4 k          -254           
  0.311        240.0          7.4 k          -255           
  0.319        250.0          7.5 k          -256           
  0.323        254.0          7.5 k          -257           
  0.335        268.0          7.8 k          -258           
  0.338        272.0          7.8 k          -259           
  0.364        301.0          8.1 k          -260           
  0.364        302.0          8.1 k          -261           
  0.374        313.0          8.3 k          -262           
  0.375        315.0          8.3 k          -263           
  0.377        317.0          8.3 k          -264           
  0.378        319.0          8.3 k          -265           
  0.379        320.0          8.3 k          -266           
  0.381        323.0          8.4 k          -267           
  0.403        348.0          8.6 k          -268           
  0.404        349.0          8.6 k          -269           
  0.405        350.0          8.6 k          -270           
  0.405        351.0          8.6 k          -271           
  0.406        352.0          8.6 k          -272           
  0.406        353.0          8.6 k          -273           
  0.412        360.0          8.7 k          -274           
  0.414        362.0          8.7 k          -275           
  0.418        367.0          8.7 k          -276           
  0.471        426.0          9.2 k          -277           
  0.472        428.0          9.2 k          -278           
  0.474        430.0          9.2 k          -279           
  0.501        460.0          9.5 k          -280           
  0.512        473.0          9.6 k          -281           
  0.513        474.0          9.6 k          -282           
  0.515        477.0          9.6 k          -283           
  0.575        544.0          10.0 k         -284           
  0.581        551.0          10.0 k         -285           
  0.581        552.0          10.0 k         -286           
  0.584        555.0          10.0 k         -287           
  0.636        614.0          10.3 k         -288           
  0.637        615.0          10.3 k         -289           
  0.638        617.0          10.3 k         -290           
  0.643        622.0          10.4 k         -291           
  0.923        933.0          11.6 k         -292           
  0.925        935.0          11.6 k         -293           
  0.927        938.0          11.6 k         -294           
  0.943        956.0          11.7 k         -295           
  0.953        967.0          11.7 k         -296           
  0.966        982.0          11.8 k         -297           
  1.258        1.3 k          12.7 k         -298           
  1.260        1.3 k          12.7 k         -299           
  1.779        1.9 k          14.2 k         -300           
  1.789        1.9 k          14.3 k         -301           
  1.791        1.9 k          14.3 k         -302           
  2.010        2.1 k          15.0 k         -303           
  3.373        3.6 k          18.8 k         -304           
  3.374        3.6 k          18.8 k         -305           
  3.375        3.6 k          18.8 k         -306           
  28.452       30.8 k         87.0 k         -307           
  29.895       32.4 k         90.9 k         -308           
  29.963       32.4 k         91.1 k         -309           
  41.786       45.0 k         122.2 k        -310           
  69.916       74.9 k         197.4 k        -311           
  70.695       75.7 k         199.5 k        -312           
  70.699       75.7 k         199.5 k        -313           
  132.115      139.6 k        353.1 k        -314           
  167.953      176.5 k        440.0 k        -315           
  324.734      337.4 k        814.0 k        -316           
  347.495      360.7 k        870.9 k        -317           
  381.237      395.2 k        958.3 k        -318           
  1190.635     1.2 M          2.9 M          -319           
  1190.635     1.2 M          2.9 M          -320           
  1303.561     1.3 M          3.2 M          -321           
  1303.562     1.3 M          3.2 M          -322           
  1348.164     1.4 M          3.3 M          -323           
  1348.167     1.4 M          3.3 M          -324           
  1679.318     1.7 M          4.1 M          -325           
  1748.402     1.8 M          4.2 M          -326           
  1845.532     1.9 M          4.5 M          -327           
  6647.602     6.6 M          15.9 M         -328           
  20536.531    20.1 M         47.7 M         -329           
  75478.961    72.3 M         174.4 M        -330           
  77996.602    74.6 M         180.2 M        -331           
