printing solutions in: ./dogs-color/insts/cgshop22/vispecn27480.instance.json.solution.json
printing perfs in: ./dogs-color/insts/cgshop22/vispecn27480.instance.json.perf.json

CGSHOP Instance: compute neighbors...
computing neighbors (0 / 27480)...
computing neighbors (1000 / 27480)...
computing neighbors (2000 / 27480)...
computing neighbors (3000 / 27480)...
computing neighbors (4000 / 27480)...
computing neighbors (5000 / 27480)...
computing neighbors (6000 / 27480)...
computing neighbors (7000 / 27480)...
computing neighbors (8000 / 27480)...
computing neighbors (9000 / 27480)...
computing neighbors (10000 / 27480)...
computing neighbors (11000 / 27480)...
computing neighbors (12000 / 27480)...
computing neighbors (13000 / 27480)...
computing neighbors (14000 / 27480)...
computing neighbors (15000 / 27480)...
computing neighbors (16000 / 27480)...
computing neighbors (17000 / 27480)...
computing neighbors (18000 / 27480)...
computing neighbors (19000 / 27480)...
computing neighbors (20000 / 27480)...
computing neighbors (21000 / 27480)...
computing neighbors (22000 / 27480)...
computing neighbors (23000 / 27480)...
computing neighbors (24000 / 27480)...
computing neighbors (25000 / 27480)...
computing neighbors (26000 / 27480)...
computing neighbors (27000 / 27480)...
38260      vertices
27480      segments
271        dominations
=======================
greedy clique: 52
greedy found 52 vertices in 0.016 seconds
 time (s)      nb expanded    nb generated   objective      
------------------------------------------------------------
  0.040                                      -52            
  0.041        3.0            76.0           -53            
  0.042        4.0            77.0           -54            
  0.042        5.0            136.0          -55            
  0.043        8.0            246.0          -56            
  0.045        11.0           358.0          -57            
  0.046        13.0           364.0          -58            
  0.046        14.0           409.0          -59            
  0.050        22.0           643.0          -60            
  0.050        23.0           673.0          -61            
  0.051        25.0           676.0          -62            
  0.052        26.0           703.0          -63            
  0.052        28.0           728.0          -64            
  0.055        33.0           804.0          -65            
  0.055        34.0           825.0          -66            
  0.058        39.0           912.0          -67            
  0.059        41.0           915.0          -68            
  0.059        42.0           932.0          -69            
  0.066        56.0           1.1 k          -70            
  0.070        64.0           1.1 k          -71            
  0.075        74.0           1.2 k          -72            
  0.077        78.0           1.2 k          -73            
  0.082        87.0           1.3 k          -74            
  0.083        91.0           1.4 k          -75            
  0.090        104.0          1.5 k          -76            
  0.093        111.0          1.5 k          -77            
  0.104        130.0          1.6 k          -78            
  0.105        132.0          1.6 k          -79            
  0.106        135.0          1.6 k          -80            
  0.106        136.0          1.6 k          -81            
  0.108        139.0          1.7 k          -82            
  0.110        145.0          1.7 k          -83            
  0.267        445.0          3.0 k          -84            
  0.267        446.0          3.0 k          -85            
  0.267        447.0          3.0 k          -86            
  0.300        510.0          3.2 k          -87            
  0.315        540.0          3.3 k          -88            
  0.315        541.0          3.3 k          -89            
  0.322        556.0          3.4 k          -90            
  0.322        557.0          3.4 k          -91            
  0.345        602.0          3.5 k          -92            
  0.345        603.0          3.5 k          -93            
  0.400        709.0          3.7 k          -94            
  0.420        750.0          3.8 k          -95            
  0.421        752.0          3.8 k          -96            
  0.421        753.0          3.8 k          -97            
  0.422        755.0          3.8 k          -98            
  0.423        758.0          3.8 k          -99            
  0.424        760.0          3.8 k          -100           
  0.424        761.0          3.8 k          -101           
  3.853        7.3 k          20.9 k         -102           
  3.854        7.3 k          20.9 k         -103           
  3.855        7.3 k          20.9 k         -104           
  3.858        7.4 k          21.0 k         -105           
  3.861        7.4 k          21.0 k         -106           
  3.863        7.4 k          21.0 k         -107           
  3.871        7.4 k          21.1 k         -108           
  3.872        7.4 k          21.1 k         -109           
  3.872        7.4 k          21.1 k         -110           
  3.873        7.4 k          21.1 k         -111           
  3.873        7.4 k          21.1 k         -112           
  3.874        7.4 k          21.1 k         -113           
  3.875        7.4 k          21.1 k         -114           
  3.883        7.4 k          21.1 k         -115           
  3.883        7.4 k          21.1 k         -116           
  3.883        7.4 k          21.2 k         -117           
  3.885        7.4 k          21.2 k         -118           
  3.886        7.4 k          21.2 k         -119           
  3.887        7.4 k          21.2 k         -120           
  3.890        7.4 k          21.2 k         -121           
  3.891        7.4 k          21.2 k         -122           
  3.924        7.5 k          21.3 k         -123           
  3.926        7.5 k          21.3 k         -124           
  3.926        7.5 k          21.3 k         -125           
  3.991        7.6 k          21.6 k         -126           
  3.999        7.6 k          21.6 k         -127           
  4.000        7.6 k          21.6 k         -128           
  4.004        7.6 k          21.6 k         -129           
  4.004        7.6 k          21.6 k         -130           
  4.124        7.9 k          22.1 k         -131           
  4.125        7.9 k          22.1 k         -132           
  4.392        8.4 k          23.3 k         -133           
  4.392        8.4 k          23.3 k         -134           
  4.406        8.5 k          23.3 k         -135           
  4.761        9.2 k          24.6 k         -136           
  5.190        10.0 k         26.1 k         -137           
  5.190        10.0 k         26.1 k         -138           
  5.715        11.1 k         27.8 k         -139           
  5.717        11.1 k         27.8 k         -140           
  9.463        18.7 k         41.2 k         -141           
  199.302      390.7 k        695.7 k        -142           
  584.843      1.1 M          2.0 M          -143           
  584.843      1.1 M          2.0 M          -144           
  7189.500     13.8 M         24.5 M         -145           
  60277.070    114.9 M        204.1 M        -146           
