printing solutions in: ./dogs-color/insts/cgshop22/vispecn27572.instance.json.solution.json
printing perfs in: ./dogs-color/insts/cgshop22/vispecn27572.instance.json.perf.json

CGSHOP Instance: compute neighbors...
computing neighbors (0 / 27572)...
computing neighbors (1000 / 27572)...
computing neighbors (2000 / 27572)...
computing neighbors (3000 / 27572)...
computing neighbors (4000 / 27572)...
computing neighbors (5000 / 27572)...
computing neighbors (6000 / 27572)...
computing neighbors (7000 / 27572)...
computing neighbors (8000 / 27572)...
computing neighbors (9000 / 27572)...
computing neighbors (10000 / 27572)...
computing neighbors (11000 / 27572)...
computing neighbors (12000 / 27572)...
computing neighbors (13000 / 27572)...
computing neighbors (14000 / 27572)...
computing neighbors (15000 / 27572)...
computing neighbors (16000 / 27572)...
computing neighbors (17000 / 27572)...
computing neighbors (18000 / 27572)...
computing neighbors (19000 / 27572)...
computing neighbors (20000 / 27572)...
computing neighbors (21000 / 27572)...
computing neighbors (22000 / 27572)...
computing neighbors (23000 / 27572)...
computing neighbors (24000 / 27572)...
computing neighbors (25000 / 27572)...
computing neighbors (26000 / 27572)...
computing neighbors (27000 / 27572)...
38734      vertices
27572      segments
242        dominations
=======================
greedy clique: 168
greedy found 168 vertices in 0.058 seconds
 time (s)      nb expanded    nb generated   objective      
------------------------------------------------------------
  0.143                                      -168           
  0.145        3.0            103.0          -169           
  0.145        4.0            106.0          -170           
  0.146        5.0            108.0          -171           
  0.146        6.0            109.0          -172           
  0.147        7.0            197.0          -173           
  0.151        13.0           631.0          -174           
  0.157        20.0           1.2 k          -175           
  0.160        24.0           1.4 k          -176           
  0.161        26.0           1.5 k          -177           
  0.162        28.0           1.6 k          -178           
  0.164        31.0           1.7 k          -179           
  0.165        32.0           1.8 k          -180           
  0.168        37.0           2.0 k          -181           
  0.169        38.0           2.0 k          -182           
  0.169        39.0           2.1 k          -183           
  0.172        43.0           2.3 k          -184           
  0.172        44.0           2.3 k          -185           
  0.173        45.0           2.3 k          -186           
  0.175        48.0           2.5 k          -187           
  0.177        51.0           2.7 k          -188           
  0.178        53.0           2.7 k          -189           
  0.182        58.0           3.0 k          -190           
  0.182        59.0           3.0 k          -191           
  0.184        61.0           3.1 k          -192           
  0.187        65.0           3.3 k          -193           
  0.187        66.0           3.3 k          -194           
  0.188        67.0           3.3 k          -195           
  0.193        74.0           3.8 k          -196           
  0.196        79.0           4.0 k          -197           
  0.197        80.0           4.0 k          -198           
  0.198        82.0           4.1 k          -199           
  0.203        88.0           4.4 k          -200           
  0.205        92.0           4.6 k          -201           
  0.209        97.0           4.8 k          -202           
  0.213        102.0          5.0 k          -203           
  0.218        109.0          5.3 k          -204           
  0.250        151.0          7.1 k          -205           
  0.281        190.0          8.0 k          -206           
  0.398        340.0          9.0 k          -207           
  0.405        349.0          9.0 k          -208           
  0.442        397.0          9.2 k          -209           
  0.474        439.0          9.4 k          -210           
  0.475        441.0          9.4 k          -211           
  1.109        1.2 k          13.2 k         -212           
  1.274        1.5 k          13.9 k         -213           
  1.292        1.5 k          14.0 k         -214           
  1.586        1.9 k          15.3 k         -215           
  2.396        2.9 k          19.2 k         -216           
  2.704        3.3 k          20.5 k         -217           
  2.711        3.3 k          20.6 k         -218           
  2.726        3.3 k          20.6 k         -219           
  6.614        8.2 k          36.7 k         -220           
  9.436        11.7 k         48.5 k         -221           
  10.645       13.2 k         53.3 k         -222           
  11.967       14.9 k         58.4 k         -223           
  12.592       15.6 k         60.7 k         -224           
  12.633       15.7 k         60.8 k         -225           
  13.988       17.4 k         65.8 k         -226           
  15.850       19.7 k         72.9 k         -227           
  16.264       20.2 k         74.3 k         -228           
  20.018       24.9 k         89.0 k         -229           
  24.471       30.4 k         106.0 k        -230           
  26.984       33.4 k         115.9 k        -231           
  38.084       47.1 k         159.3 k        -232           
  67.226       82.6 k         276.9 k        -233           
  67.790       83.3 k         279.2 k        -234           
  67.799       83.3 k         279.3 k        -235           
  67.801       83.3 k         279.3 k        -236           
  71.366       87.6 k         293.6 k        -237           
  71.370       87.6 k         293.6 k        -238           
  78.254       96.0 k         320.2 k        -239           
  99.525       121.8 k        401.7 k        -240           
  100.181      122.6 k        404.2 k        -241           
  114.841      140.2 k        458.3 k        -242           
  114.957      140.4 k        458.8 k        -243           
  510.219      605.2 k        1.8 M          -244           
